KOD_SUKL;VPOIS_NAZEV_SPOLECNOSTI;VPOIS_WWW;VPOIS_EMAIL;VPOIS_TEL
0026118;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026119;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026120;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026121;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026122;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026123;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026124;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026127;Pfizer, spol. s r.o.;https://www.pfizer.cz/;Medical.Information@pfizer.com;+420 283 004 111
0026128;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026129;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026133;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026134;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026135;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026139;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026140;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026143;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026144;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026145;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026146;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026147;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026148;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026149;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026150;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026151;Merck Sharp & Dohme s.r.o.;https://www.msd.cz/cs/lidske-zdravi/informace-o-produktech/;dpoc_czechslovak@msd.com;+420 277 050 000
0026167;Bayer s.r.o.;http://www.bayer.cz;info.cz@bayer.com;
0026168;Bayer s.r.o.;http://www.bayer.cz;info.cz@bayer.com;
0026190;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026191;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026192;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026193;Eli Lilly ÈR,s.r.o.;http://www.lilly.cz;medinfo_cz@lilly.com;234664111
0026195;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0026196;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0026197;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0026202;MD-Pharm, s.r.o.;;md-pharm@md-pharm.cz;"+420 553 671 756; +420 602 531 695"
0026247;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026248;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026249;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026252;Biogen (Czech Republic) s.r.o.; https://www.biogen.com.cz/vpois.html;office-cz@biogen.com;+420 255 706 200
0026253;sanofi-aventis, s.r.o.;http://www.sanofi.cz;cz-info@sanofi.com;233086111
0026254;sanofi-aventis, s.r.o.;http://www.sanofi.cz;cz-info@sanofi.com;233086111
0026255;sanofi-aventis, s.r.o.;http://www.sanofi.cz;cz-info@sanofi.com;233086111
0026256;sanofi-aventis, s.r.o.;http://www.sanofi.cz;cz-info@sanofi.com;233086111
0026257;sanofi-aventis, s.r.o.;http://www.sanofi.cz;cz-info@sanofi.com;233086111
0026258;sanofi-aventis, s.r.o.;http://www.sanofi.cz;cz-info@sanofi.com;233086111
0026259;sanofi-aventis, s.r.o.;http://www.sanofi.cz;cz-info@sanofi.com;233086111
0026260;sanofi-aventis, s.r.o.;http://www.sanofi.cz;cz-info@sanofi.com;233086111
0026261;sanofi-aventis, s.r.o.;http://www.sanofi.cz;cz-info@sanofi.com;233086111
0026262;sanofi-aventis, s.r.o.;http://www.sanofi.cz;cz-info@sanofi.com;233086111
0026269;Immedical Pharma AB;;medicalinfo-eu@immedica.com;+420 296 330 854
0026270;Immedical Pharma AB;;medicalinfo-eu@immedica.com;+420 296 330 854
0026271;Immedical Pharma AB;;medicalinfo-eu@immedica.com;+420 296 330 854
0026272;Immedical Pharma AB;;medicalinfo-eu@immedica.com;+420 296 330 854
0026285;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0026286;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0026287;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0026288;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0026289;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0026290;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0026291;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0026292;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0026293;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0026294;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0026295;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0026296;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0026297;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0026298;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0026299;Sanofi s.r.o.;;cz-info@sanofi.com;+420 233 086 111
0026304;pharmaReg;;medinfo@pharmareg.sk;
0026306;pharmaReg;;medinfo@pharmareg.sk;
0026307;pharmaReg;;medinfo@pharmareg.sk;
0026309;pharmaReg;;medinfo@pharmareg.sk;
0026312;pharmaReg;;medinfo@pharmareg.sk;
0026313;pharmaReg;;medinfo@pharmareg.sk;
0026315;pharmaReg;;medinfo@pharmareg.sk;
0026318;pharmaReg;;medinfo@pharmareg.sk;
0026319;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026320;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026321;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026322;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026323;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026324;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026325;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026326;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026327;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026328;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026329;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026330;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026331;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026353;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0026354;Sanofi s.r.o.;https://www.sanofi.com/cs/ceska-republika/products-vpois;cz-info@sanofi.com;+420 233 086 111
0026355;Sanofi s.r.o.;https://www.sanofi.com/cs/ceska-republika/products-vpois;cz-info@sanofi.com;+420 233 086 111
0026356;Sanofi s.r.o.;https://www.sanofi.com/cs/ceska-republika/products-vpois;cz-info@sanofi.com;+420 233 086 111
0026357;GlaxoSmithKline s.r.o.;http://www.gskkompendium.cz;cz.info@gsk.com;+420 222 001 111
0026358;GlaxoSmithKline s.r.o.;http://www.gskkompendium.cz;cz.info@gsk.com;+420 222 001 111
0026359;GlaxoSmithKline s.r.o.;http://www.gskkompendium.cz;cz.info@gsk.com;+420 222 001 111
0026360;GlaxoSmithKline s.r.o.;http://www.gskkompendium.cz;cz.info@gsk.com;+420 222 001 111
0026361;GlaxoSmithKline s.r.o.;http://www.gskkompendium.cz;cz.info@gsk.com;+420 222 001 111
0026362;Merz Pharmaceuticals GmbH;;jessica.bidinger@merz.de, martin.watzl@merz.de;+49(0)69/1503-4629, +49 69 1503 668
0026363;Merz Pharmaceuticals GmbH;;jessica.bidinger@merz.de, martin.watzl@merz.de;+49(0)69/1503-4629, +49 69 1503 668
0026364;Merz Pharmaceuticals GmbH;;jessica.bidinger@merz.de, martin.watzl@merz.de;+49(0)69/1503-4629, +49 69 1503 668
0026366;Merz Pharmaceuticals GmbH;;jessica.bidinger@merz.de, martin.watzl@merz.de;+49(0)69/1503-4629, +49 69 1503 668
0026367;Merz Pharmaceuticals GmbH;;jessica.bidinger@merz.de, martin.watzl@merz.de;+49(0)69/1503-4629, +49 69 1503 668
0026368;Merz Pharmaceuticals GmbH;;jessica.bidinger@merz.de, martin.watzl@merz.de;+49(0)69/1503-4629, +49 69 1503 668
0026369;Merz Pharmaceuticals GmbH;;jessica.bidinger@merz.de, martin.watzl@merz.de;+49(0)69/1503-4629, +49 69 1503 668
0026370;Merz Pharmaceuticals GmbH;;jessica.bidinger@merz.de, martin.watzl@merz.de;+49(0)69/1503-4629, +49 69 1503 668
0026371;Merz Pharmaceuticals GmbH;;jessica.bidinger@merz.de, martin.watzl@merz.de;+49(0)69/1503-4629, +49 69 1503 668
0026372;Merz Pharmaceuticals GmbH;;jessica.bidinger@merz.de, martin.watzl@merz.de;+49(0)69/1503-4629, +49 69 1503 668
0026407;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0026408;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0026409;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0026410;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0026411;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0026412;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0026413;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0026414;;https://www.viatris.com/cs-cz/lm/czech-republic/documents/vpois;;
0026415;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026416;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026417;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026418;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026419;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026420;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026421;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026422;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026423;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026424;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026425;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026426;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026427;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026428;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026429;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026430;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026431;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026432;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026433;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026434;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026435;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026436;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026445;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026446;Amgen s.r.o.;http://www.amgen.cz;Eu-cz-safety@amgen.com;221773500
0026447;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026448;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026449;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026450;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026451;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026452;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026453;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026454;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026455;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026456;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026457;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026458;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026459;Organon Czech Republic s.r.o.;https://www.organon.com/czech-republic-cz/;dpoc.czech@organon.com;+420 233 010 300
0026481;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026482;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026483;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026484;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026485;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026486;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026487;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026490;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026491;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026492;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026493;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026494;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026495;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026496;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026497;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026498;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026499;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026500;Novo Nordisk s.r.o.;https://www.novonordisk.cz/VPOIS.html;infoline@novonordisk.com;233 089 611
0026501;Swixx  Biopharma s.r.o.;;medinfo.czech@swixxbiopharma.com;+420 242 434 222
0026502;Swixx  Biopharma s.r.o.;;medinfo.czech@swixxbiopharma.com;+420 242 434 222
0026503;Swixx  Biopharma s.r.o.;;medinfo.czech@swixxbiopharma.com;+420 242 434 222
0026504;Swixx  Biopharma s.r.o.;;medinfo.czech@swixxbiopharma.com;+420 242 434 222
0026505;Swixx  Biopharma s.r.o.;;medinfo.czech@swixxbiopharma.com;+420 242 434 222
0026506;Swixx  Biopharma s.r.o.;;medinfo.czech@swixxbiopharma.com;+420 242 434 222
0026507;Swixx  Biopharma s.r.o.;;medinfo.czech@swixxbiopharma.com;+420 242 434 222
0026508;Swixx  Biopharma s.r.o.;;medinfo.czech@swixxbiopharma.com;+420 242 434 222
0026511;Immedical Pharma AB;;medicalinfo-eu@immedica.com;+420 296 330 854
0026512;Immedical Pharma AB;;medicalinfo-eu@immedica.com;+420 296 330 854
0026513;Immedical Pharma AB;;medicalinfo-eu@immedica.com;+420 296 330 854
0026515;Pfizer, spol. s r.o.;https://www.pfizer.cz/;Medical.Information@pfizer.com;+420 283 004 111
0026516;Pfizer, spol. s r.o.;https://www.pfizer.cz/;Medical.Information@pfizer.com;+420 283 004 111
0026517;;http://www.gskkompendium.cz;cz.info@gsk.com;+420 222 001 111
0026518;;http://www.gskkompendium.cz;cz.info@gsk.com;+420 222 001 111
0026519;;http://www.gskkompendium.cz;cz.info@gsk.com;+420 222 001 111
0026520;;http://www.gskkompendium.cz;cz.info@gsk.com;+420 222 001 111
0026521;;http://www.gskkompendium.cz;cz.info@gsk.com;+420 222 001 111
0026526;Gedeon Richter Marketing ÈR, s.r.o.;http://www.richtergedeon.cz;info@richtergedeon.cz;261141200
0026527;Gedeon Richter Marketing ÈR, s.r.o.;http://www.richtergedeon.cz;info@richtergedeon.cz;261141200
0026528;Gedeon Richter Marketing ÈR, s.r.o.;http://www.richtergedeon.cz;info@richtergedeon.cz;261141200
0026529;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026530;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026531;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026532;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026533;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026534;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026535;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026536;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026537;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026538;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026539;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026540;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026541;Novartis s.r.o.;http://www.novartis.cz;medinfo.cz@novartis.com;+420 225 775 111
0026543;Roche s.r.o.;https://www.roche.cz/cs/produkty-vpois/verejn-pristupna-informani-sluzba.html;czech.medinfo@roche.com;+420 220 382 111
0026544;Roche s.r.o.;https://www.roche.cz/cs/produkty-vpois/verejn-pristupna-informani-sluzba.html;czech.medinfo@roche.com;+420 220 382 111
0026545;Boehringer Ingelheim spol s r.o.;http://www.boehringer-ingelheim.cz;infocz@boehringer-ingelheim.com;
0026546;Boehringer Ingelheim spol s r.o.;http://www.boehringer-ingelheim.cz;infocz@boehringer-ingelheim.com;
0026547;Boehringer Ingelheim spol s r.o.;http://www.boehringer-ingelheim.cz;infocz@boehringer-ingelheim.com;
0026548;Boehringer Ingelheim spol s r.o.;http://www.boehringer-ingelheim.cz;infocz@boehringer-ingelheim.com;
0026549;Boehringer Ingelheim spol s r.o.;http://www.boehringer-ingelheim.cz;infocz@boehringer-ingelheim.com;
0026550;Boehringer Ingelheim spol s r.o.;http://www.boehringer-ingelheim.cz;infocz@boehringer-ingelheim.com;
0026551;Boehringer Ingelheim spol s r.o.;http://www.boehringer-ingelheim.cz;infocz@boehringer-ingelheim.com;
0026552;Boehringer Ingelheim spol s r.o.;http://www.boehringer-ingelheim.cz;infocz@boehringer-ingelheim.com;
0026553;Boehringer Ingelheim spol s r.o.;http://www.boehringer-ingelheim.cz;infocz@boehringer-ingelheim.com;
0026554;Boehringer Ingelheim spol s r.o.;http://www.boehringer-ingelheim.cz;infocz@boehringer-ingelheim.com;
0026555;Boehringer Ingelheim spol s r.o.;http://www.boehringer-ingelheim.cz;infocz@boehringer-ingelheim.com;
0026556;Boehringer Ingelheim spol s r.o.;http://www.boehringer-ingelheim.cz;infocz@boehringer-ingelheim.com;
0026557;Boehringer Ingelheim spol s r.o.;http://www.boehringer-ingelheim.cz;infocz@boehringer-ingelheim.com;
0026558;Boehringer Ingelheim spol s r.o.;http://www.boehringer-ingelheim.cz;infocz@boehringer-ingelheim.com;
0026566;Boehringer Ingelheim spol s r.o.;http://www.boehringer-ingelheim.cz;infocz@boehringer-ingelheim.com;
0026568;Boehringer Ingelheim spol s r.o.;http://www.boehringer-ingelheim.cz;infocz@boehringer-ingelheim.com;
